channel_name,post_datetime,post_id,current_views,datetime_format,reaction_type,react_cnt,react_cnt_sum,idx_active
Инжиниринг Данных,2024-10-02 18:25:17,10120,9097,2025-01-08 16:01:12,⚡,11.0,96.0,1.06
Инжиниринг Данных,2024-10-02 18:25:17,10120,9097,2025-01-08 16:01:12,🐳,1.0,96.0,1.06
Инжиниринг Данных,2024-10-02 18:25:17,10120,9097,2025-01-08 16:01:12,😭,4.0,96.0,1.06
Инжиниринг Данных,2024-10-02 18:25:17,10120,9097,2025-01-08 16:01:12,🙈,23.0,96.0,1.06
Инжиниринг Данных,2024-10-03 16:57:03,10119,8810,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),8.0,106.0,1.2
Инжиниринг Данных,2024-10-03 16:57:03,10119,8810,2025-01-08 16:01:12,❤‍🔥,9.0,106.0,1.2
Инжиниринг Данных,2024-10-03 16:57:03,10119,8810,2025-01-08 16:01:12,💯,63.0,106.0,1.2
Инжиниринг Данных,2024-10-03 16:57:03,10119,8810,2025-01-08 16:01:12,🗿,2.0,106.0,1.2
Инжиниринг Данных,2024-10-03 16:57:03,10119,8810,2025-01-08 16:01:12,🙈,24.0,106.0,1.2
Инжиниринг Данных,2024-10-04 08:50:19,10118,8960,2025-01-08 16:01:12,⚡,1.0,8.0,0.09
Инжиниринг Данных,2024-10-04 08:50:19,10118,8960,2025-01-08 16:01:12,❤‍🔥,7.0,8.0,0.09
Инжиниринг Данных,2024-10-04 22:01:46,10117,9662,2025-01-08 16:01:12,⚡,23.0,42.0,0.43
Инжиниринг Данных,2024-10-04 22:01:46,10117,9662,2025-01-08 16:01:12,❤‍🔥,12.0,42.0,0.43
Инжиниринг Данных,2024-10-04 22:01:46,10117,9662,2025-01-08 16:01:12,💯,7.0,42.0,0.43
Инжиниринг Данных,2024-10-07 04:39:25,10116,8250,2025-01-08 16:01:12,❤‍🔥,4.0,29.0,0.35
Инжиниринг Данных,2024-10-07 04:39:25,10116,8250,2025-01-08 16:01:12,🍾,15.0,29.0,0.35
Инжиниринг Данных,2024-10-07 04:39:25,10116,8250,2025-01-08 16:01:12,💯,10.0,29.0,0.35
Инжиниринг Данных,2024-10-08 02:26:03,10115,9083,2025-01-08 16:01:12,⚡,14.0,27.0,0.3
Инжиниринг Данных,2024-10-08 02:26:03,10115,9083,2025-01-08 16:01:12,🍾,4.0,27.0,0.3
Инжиниринг Данных,2024-10-08 02:26:03,10115,9083,2025-01-08 16:01:12,💯,9.0,27.0,0.3
Инжиниринг Данных,2024-10-08 18:47:07,10113,7653,2025-01-08 16:01:12,⚡,11.0,19.0,0.25
Инжиниринг Данных,2024-10-08 18:47:07,10113,7653,2025-01-08 16:01:12,🫡,8.0,19.0,0.25
Инжиниринг Данных,2024-10-09 23:51:41,10112,8111,2025-01-08 16:01:12,⚡,27.0,31.0,0.38
Инжиниринг Данных,2024-10-09 23:51:41,10112,8111,2025-01-08 16:01:12,🌚,3.0,31.0,0.38
Инжиниринг Данных,2024-10-09 23:51:41,10112,8111,2025-01-08 16:01:12,🌭,1.0,31.0,0.38
Инжиниринг Данных,2024-10-10 08:37:29,10111,8794,2025-01-08 16:01:12,⚡,9.0,30.0,0.34
Инжиниринг Данных,2024-10-10 08:37:29,10111,8794,2025-01-08 16:01:12,❤‍🔥,21.0,30.0,0.34
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),21.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,❤‍🔥,115.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,🌭,1.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,🍌,7.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,🐳,2.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,💯,3.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,🗿,52.0,219.0,2.25
Инжиниринг Данных,2024-10-10 21:30:35,10110,9732,2025-01-08 16:01:12,🙊,18.0,219.0,2.25
Инжиниринг Данных,2024-10-11 19:25:42,10109,9035,2025-01-08 16:01:12,⚡,8.0,107.0,1.18
Инжиниринг Данных,2024-10-11 19:25:42,10109,9035,2025-01-08 16:01:12,👨‍💻,3.0,107.0,1.18
Инжиниринг Данных,2024-10-11 19:25:42,10109,9035,2025-01-08 16:01:12,💯,72.0,107.0,1.18
Инжиниринг Данных,2024-10-11 19:25:42,10109,9035,2025-01-08 16:01:12,🗿,1.0,107.0,1.18
Инжиниринг Данных,2024-10-11 19:25:42,10109,9035,2025-01-08 16:01:12,😈,3.0,107.0,1.18
Инжиниринг Данных,2024-10-11 19:25:42,10109,9035,2025-01-08 16:01:12,🤷‍♂,20.0,107.0,1.18
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),19.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,⚡,3.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,❤‍🔥,8.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🌚,2.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🐳,2.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,💯,1.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🗿,7.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🙈,14.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🤷,27.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🤷‍♀,29.0,117.0,1.2
Инжиниринг Данных,2024-10-12 21:52:28,10108,9786,2025-01-08 16:01:12,🦄,5.0,117.0,1.2
Инжиниринг Данных,2024-10-14 21:36:00,10107,9562,2025-01-08 16:01:12,⚡,1.0,62.0,0.65
Инжиниринг Данных,2024-10-14 21:36:00,10107,9562,2025-01-08 16:01:12,❤‍🔥,46.0,62.0,0.65
Инжиниринг Данных,2024-10-14 21:36:00,10107,9562,2025-01-08 16:01:12,💯,7.0,62.0,0.65
Инжиниринг Данных,2024-10-14 21:36:00,10107,9562,2025-01-08 16:01:12,🙉,2.0,62.0,0.65
Инжиниринг Данных,2024-10-14 21:36:00,10107,9562,2025-01-08 16:01:12,🦄,6.0,62.0,0.65
Инжиниринг Данных,2024-10-15 03:23:00,10106,7793,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),52.0,77.0,0.99
Инжиниринг Данных,2024-10-15 03:23:00,10106,7793,2025-01-08 16:01:12,⚡,12.0,77.0,0.99
Инжиниринг Данных,2024-10-15 03:23:00,10106,7793,2025-01-08 16:01:12,🐳,2.0,77.0,0.99
Инжиниринг Данных,2024-10-15 03:23:00,10106,7793,2025-01-08 16:01:12,💯,1.0,77.0,0.99
Инжиниринг Данных,2024-10-15 03:23:00,10106,7793,2025-01-08 16:01:12,😈,3.0,77.0,0.99
Инжиниринг Данных,2024-10-15 03:23:00,10106,7793,2025-01-08 16:01:12,🫡,7.0,77.0,0.99
Инжиниринг Данных,2024-10-15 21:57:43,10105,9550,2025-01-08 16:01:12,❤‍🔥,2.0,27.0,0.28
Инжиниринг Данных,2024-10-15 21:57:43,10105,9550,2025-01-08 16:01:12,🐳,12.0,27.0,0.28
Инжиниринг Данных,2024-10-15 21:57:43,10105,9550,2025-01-08 16:01:12,👨‍💻,3.0,27.0,0.28
Инжиниринг Данных,2024-10-15 21:57:43,10105,9550,2025-01-08 16:01:12,🙈,8.0,27.0,0.28
Инжиниринг Данных,2024-10-15 21:57:43,10105,9550,2025-01-08 16:01:12,🫡,2.0,27.0,0.28
Инжиниринг Данных,2024-10-16 03:04:39,10104,8108,2025-01-08 16:01:12,⚡,1.0,15.0,0.19
Инжиниринг Данных,2024-10-16 03:04:39,10104,8108,2025-01-08 16:01:12,💯,4.0,15.0,0.19
Инжиниринг Данных,2024-10-16 03:04:39,10104,8108,2025-01-08 16:01:12,🙈,10.0,15.0,0.19
Инжиниринг Данных,2024-10-16 22:18:23,10103,8415,2025-01-08 16:01:12,⚡,26.0,61.0,0.72
Инжиниринг Данных,2024-10-16 22:18:23,10103,8415,2025-01-08 16:01:12,🌚,8.0,61.0,0.72
Инжиниринг Данных,2024-10-16 22:18:23,10103,8415,2025-01-08 16:01:12,👾,1.0,61.0,0.72
Инжиниринг Данных,2024-10-16 22:18:23,10103,8415,2025-01-08 16:01:12,💯,3.0,61.0,0.72
Инжиниринг Данных,2024-10-16 22:18:23,10103,8415,2025-01-08 16:01:12,🙈,19.0,61.0,0.72
Инжиниринг Данных,2024-10-16 22:18:23,10103,8415,2025-01-08 16:01:12,🦄,4.0,61.0,0.72
Инжиниринг Данных,2024-10-17 19:52:48,10102,7119,2025-01-08 16:01:12,⚡,6.0,7.0,0.1
Инжиниринг Данных,2024-10-17 19:52:48,10102,7119,2025-01-08 16:01:12,🍌,1.0,7.0,0.1
Инжиниринг Данных,2024-10-18 02:44:46,10101,8116,2025-01-08 16:01:12,⚡,6.0,50.0,0.62
Инжиниринг Данных,2024-10-18 02:44:46,10101,8116,2025-01-08 16:01:12,❤‍🔥,41.0,50.0,0.62
Инжиниринг Данных,2024-10-18 02:44:46,10101,8116,2025-01-08 16:01:12,🎄,1.0,50.0,0.62
Инжиниринг Данных,2024-10-18 02:44:46,10101,8116,2025-01-08 16:01:12,💯,1.0,50.0,0.62
Инжиниринг Данных,2024-10-18 02:44:46,10101,8116,2025-01-08 16:01:12,🗿,1.0,50.0,0.62
Инжиниринг Данных,2024-10-19 01:29:57,10100,7194,2025-01-08 16:01:12,⚡,7.0,42.0,0.58
Инжиниринг Данных,2024-10-19 01:29:57,10100,7194,2025-01-08 16:01:12,❤‍🔥,23.0,42.0,0.58
Инжиниринг Данных,2024-10-19 01:29:57,10100,7194,2025-01-08 16:01:12,🐳,11.0,42.0,0.58
Инжиниринг Данных,2024-10-19 01:29:57,10100,7194,2025-01-08 16:01:12,🗿,1.0,42.0,0.58
Инжиниринг Данных,2024-10-19 11:06:34,10099,6258,2025-01-08 16:01:12,⚡,6.0,55.0,0.88
Инжиниринг Данных,2024-10-19 11:06:34,10099,6258,2025-01-08 16:01:12,❤‍🔥,9.0,55.0,0.88
Инжиниринг Данных,2024-10-19 11:06:34,10099,6258,2025-01-08 16:01:12,🌚,2.0,55.0,0.88
Инжиниринг Данных,2024-10-19 11:06:34,10099,6258,2025-01-08 16:01:12,🍌,2.0,55.0,0.88
Инжиниринг Данных,2024-10-19 11:06:34,10099,6258,2025-01-08 16:01:12,💯,33.0,55.0,0.88
Инжиниринг Данных,2024-10-19 11:06:34,10099,6258,2025-01-08 16:01:12,🗿,3.0,55.0,0.88
Инжиниринг Данных,2024-10-19 19:57:11,10097,6511,2025-01-08 16:01:12,⚡,10.0,45.0,0.69
Инжиниринг Данных,2024-10-19 19:57:11,10097,6511,2025-01-08 16:01:12,❤‍🔥,28.0,45.0,0.69
Инжиниринг Данных,2024-10-19 19:57:11,10097,6511,2025-01-08 16:01:12,🍾,4.0,45.0,0.69
Инжиниринг Данных,2024-10-19 19:57:11,10097,6511,2025-01-08 16:01:12,🎄,3.0,45.0,0.69
Инжиниринг Данных,2024-10-19 19:57:11,10098,6088,2025-01-08 16:01:12,⚡,11.0,11.0,0.18
Инжиниринг Данных,2024-10-20 04:25:50,10096,8177,2025-01-08 16:01:12,❤‍🔥,62.0,62.0,0.76
Инжиниринг Данных,2024-10-21 09:59:01,10094,7538,2025-01-08 16:01:12,❤‍🔥,33.0,63.0,0.84
Инжиниринг Данных,2024-10-21 09:59:01,10094,7538,2025-01-08 16:01:12,🌭,2.0,63.0,0.84
Инжиниринг Данных,2024-10-21 09:59:01,10094,7538,2025-01-08 16:01:12,🍌,7.0,63.0,0.84
Инжиниринг Данных,2024-10-21 09:59:01,10094,7538,2025-01-08 16:01:12,🗿,15.0,63.0,0.84
Инжиниринг Данных,2024-10-21 09:59:01,10094,7538,2025-01-08 16:01:12,🙈,1.0,63.0,0.84
Инжиниринг Данных,2024-10-21 09:59:01,10094,7538,2025-01-08 16:01:12,🫡,5.0,63.0,0.84
Инжиниринг Данных,2024-10-22 02:59:40,10093,7612,2025-01-08 16:01:12,⚡,13.0,56.0,0.74
Инжиниринг Данных,2024-10-22 02:59:40,10093,7612,2025-01-08 16:01:12,❤‍🔥,41.0,56.0,0.74
Инжиниринг Данных,2024-10-22 02:59:40,10093,7612,2025-01-08 16:01:12,🌭,2.0,56.0,0.74
Инжиниринг Данных,2024-10-22 09:59:02,10092,7253,2025-01-08 16:01:12,⚡,23.0,29.0,0.4
Инжиниринг Данных,2024-10-22 09:59:02,10092,7253,2025-01-08 16:01:12,❤‍🔥,5.0,29.0,0.4
Инжиниринг Данных,2024-10-22 09:59:02,10092,7253,2025-01-08 16:01:12,💯,1.0,29.0,0.4
Инжиниринг Данных,2024-10-22 22:20:29,10091,7286,2025-01-08 16:01:12,⚡,39.0,56.0,0.77
Инжиниринг Данных,2024-10-22 22:20:29,10091,7286,2025-01-08 16:01:12,❤‍🔥,9.0,56.0,0.77
Инжиниринг Данных,2024-10-22 22:20:29,10091,7286,2025-01-08 16:01:12,🍾,1.0,56.0,0.77
Инжиниринг Данных,2024-10-22 22:20:29,10091,7286,2025-01-08 16:01:12,🫡,7.0,56.0,0.77
Инжиниринг Данных,2024-10-23 21:03:31,10089,6300,2025-01-08 16:01:12,⚡,9.0,61.0,0.97
Инжиниринг Данных,2024-10-23 21:03:31,10089,6300,2025-01-08 16:01:12,❤‍🔥,44.0,61.0,0.97
Инжиниринг Данных,2024-10-23 21:03:31,10089,6300,2025-01-08 16:01:12,🙈,8.0,61.0,0.97
Инжиниринг Данных,2024-10-24 23:33:07,1182,7809,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),7.0,13.0,0.17
Инжиниринг Данных,2024-10-24 23:33:07,1182,7809,2025-01-08 16:01:12,❤‍🔥,4.0,13.0,0.17
Инжиниринг Данных,2024-10-24 23:33:07,1182,7809,2025-01-08 16:01:12,🍌,2.0,13.0,0.17
Инжиниринг Данных,2024-10-25 03:27:06,1181,7935,2025-01-08 16:01:12,❤‍🔥,8.0,45.0,0.57
Инжиниринг Данных,2024-10-25 03:27:06,1181,7935,2025-01-08 16:01:12,🌚,6.0,45.0,0.57
Инжиниринг Данных,2024-10-25 03:27:06,1181,7935,2025-01-08 16:01:12,👨‍💻,1.0,45.0,0.57
Инжиниринг Данных,2024-10-25 03:27:06,1181,7935,2025-01-08 16:01:12,💯,30.0,45.0,0.57
Инжиниринг Данных,2024-10-26 20:22:36,1180,7540,2025-01-08 16:01:12,🙈,13.0,13.0,0.17
Инжиниринг Данных,2024-10-28 01:30:51,1179,7355,2025-01-08 16:01:12,⚡,3.0,22.0,0.3
Инжиниринг Данных,2024-10-28 01:30:51,1179,7355,2025-01-08 16:01:12,❤‍🔥,19.0,22.0,0.3
Инжиниринг Данных,2024-10-28 12:01:04,1178,7511,2025-01-08 16:01:12,⚡,16.0,112.0,1.49
Инжиниринг Данных,2024-10-28 12:01:04,1178,7511,2025-01-08 16:01:12,❤‍🔥,89.0,112.0,1.49
Инжиниринг Данных,2024-10-28 12:01:04,1178,7511,2025-01-08 16:01:12,💯,4.0,112.0,1.49
Инжиниринг Данных,2024-10-28 12:01:04,1178,7511,2025-01-08 16:01:12,🙈,3.0,112.0,1.49
Инжиниринг Данных,2024-10-28 17:53:53,1177,7050,2025-01-08 16:01:12,❤‍🔥,1.0,1.0,0.01
Инжиниринг Данных,2024-10-29 02:18:28,1175,7067,2025-01-08 16:01:12,❤‍🔥,12.0,51.0,0.72
Инжиниринг Данных,2024-10-29 02:18:28,1175,7067,2025-01-08 16:01:12,🐳,3.0,51.0,0.72
Инжиниринг Данных,2024-10-29 02:18:28,1175,7067,2025-01-08 16:01:12,😭,7.0,51.0,0.72
Инжиниринг Данных,2024-10-29 02:18:28,1175,7067,2025-01-08 16:01:12,🙈,23.0,51.0,0.72
Инжиниринг Данных,2024-10-29 02:18:28,1175,7067,2025-01-08 16:01:12,🤷,6.0,51.0,0.72
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),3.0,70.0,0.94
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,⚡,11.0,70.0,0.94
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,❤‍🔥,1.0,70.0,0.94
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,🐳,8.0,70.0,0.94
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,💯,41.0,70.0,0.94
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,😈,1.0,70.0,0.94
Инжиниринг Данных,2024-10-29 02:18:28,1176,7465,2025-01-08 16:01:12,🙉,5.0,70.0,0.94
Инжиниринг Данных,2024-10-29 13:31:01,1174,7041,2025-01-08 16:01:12,⚡,8.0,71.0,1.01
Инжиниринг Данных,2024-10-29 13:31:01,1174,7041,2025-01-08 16:01:12,❤‍🔥,60.0,71.0,1.01
Инжиниринг Данных,2024-10-29 13:31:01,1174,7041,2025-01-08 16:01:12,💘,2.0,71.0,1.01
Инжиниринг Данных,2024-10-29 13:31:01,1174,7041,2025-01-08 16:01:12,🗿,1.0,71.0,1.01
Инжиниринг Данных,2024-10-29 18:06:32,1173,7419,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),23.0,25.0,0.34
Инжиниринг Данных,2024-10-29 18:06:32,1173,7419,2025-01-08 16:01:12,🦄,2.0,25.0,0.34
Инжиниринг Данных,2024-10-30 18:10:09,1172,7264,2025-01-08 16:01:12,❤‍🔥,6.0,18.0,0.25
Инжиниринг Данных,2024-10-30 18:10:09,1172,7264,2025-01-08 16:01:12,🍾,2.0,18.0,0.25
Инжиниринг Данных,2024-10-30 18:10:09,1172,7264,2025-01-08 16:01:12,🐳,9.0,18.0,0.25
Инжиниринг Данных,2024-10-30 18:10:09,1172,7264,2025-01-08 16:01:12,🤷‍♂,1.0,18.0,0.25
Инжиниринг Данных,2024-10-31 21:00:03,1171,6891,2025-01-08 16:01:12,❤‍🔥,14.0,17.0,0.25
Инжиниринг Данных,2024-10-31 21:00:03,1171,6891,2025-01-08 16:01:12,🌚,2.0,17.0,0.25
Инжиниринг Данных,2024-10-31 21:00:03,1171,6891,2025-01-08 16:01:12,👨‍💻,1.0,17.0,0.25
Инжиниринг Данных,2024-10-31 21:07:15,1170,7162,2025-01-08 16:01:12,❤‍🔥,6.0,6.0,0.08
Инжиниринг Данных,2024-11-01 20:10:01,1169,7158,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),3.0,9.0,0.13
Инжиниринг Данных,2024-11-01 20:10:01,1169,7158,2025-01-08 16:01:12,❤‍🔥,6.0,9.0,0.13
Инжиниринг Данных,2024-11-02 03:45:59,1168,7779,2025-01-08 16:01:12,❤‍🔥,18.0,25.0,0.32
Инжиниринг Данных,2024-11-02 03:45:59,1168,7779,2025-01-08 16:01:12,🍾,5.0,25.0,0.32
Инжиниринг Данных,2024-11-02 03:45:59,1168,7779,2025-01-08 16:01:12,🫡,2.0,25.0,0.32
Инжиниринг Данных,2024-11-03 05:36:15,1167,8567,2025-01-08 16:01:12,⚡,1.0,99.0,1.16
Инжиниринг Данных,2024-11-03 05:36:15,1167,8567,2025-01-08 16:01:12,❤‍🔥,9.0,99.0,1.16
Инжиниринг Данных,2024-11-03 05:36:15,1167,8567,2025-01-08 16:01:12,💯,89.0,99.0,1.16
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),2.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,❤‍🔥,4.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🌚,10.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🌭,3.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🍾,1.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🐳,29.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🗿,1.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🙈,4.0,65.0,0.86
Инжиниринг Данных,2024-11-04 00:44:22,1166,7578,2025-01-08 16:01:12,🫡,11.0,65.0,0.86
Инжиниринг Данных,2024-11-04 02:58:28,1165,6989,2025-01-08 16:01:12,⚡,8.0,40.0,0.57
Инжиниринг Данных,2024-11-04 02:58:28,1165,6989,2025-01-08 16:01:12,❤‍🔥,11.0,40.0,0.57
Инжиниринг Данных,2024-11-04 02:58:28,1165,6989,2025-01-08 16:01:12,🐳,1.0,40.0,0.57
Инжиниринг Данных,2024-11-04 02:58:28,1165,6989,2025-01-08 16:01:12,💯,20.0,40.0,0.57
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),37.0,66.0,0.84
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,⚡,3.0,66.0,0.84
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,❤‍🔥,2.0,66.0,0.84
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,🌚,3.0,66.0,0.84
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,🗿,5.0,66.0,0.84
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,😈,1.0,66.0,0.84
Инжиниринг Данных,2024-11-04 19:57:15,1164,7879,2025-01-08 16:01:12,🫡,15.0,66.0,0.84
Инжиниринг Данных,2024-11-05 08:13:52,1163,7621,2025-01-08 16:01:12,⚡,14.0,44.0,0.58
Инжиниринг Данных,2024-11-05 08:13:52,1163,7621,2025-01-08 16:01:12,💯,8.0,44.0,0.58
Инжиниринг Данных,2024-11-05 08:13:52,1163,7621,2025-01-08 16:01:12,😈,22.0,44.0,0.58
Инжиниринг Данных,2024-11-05 10:21:25,1162,7956,2025-01-08 16:01:12,⚡,4.0,89.0,1.12
Инжиниринг Данных,2024-11-05 10:21:25,1162,7956,2025-01-08 16:01:12,❤‍🔥,79.0,89.0,1.12
Инжиниринг Данных,2024-11-05 10:21:25,1162,7956,2025-01-08 16:01:12,🐳,6.0,89.0,1.12
Инжиниринг Данных,2024-11-06 11:05:50,1159,8747,2025-01-08 16:01:12,⚡,21.0,28.0,0.32
Инжиниринг Данных,2024-11-06 11:05:50,1159,8747,2025-01-08 16:01:12,❤‍🔥,6.0,28.0,0.32
Инжиниринг Данных,2024-11-06 11:05:50,1159,8747,2025-01-08 16:01:12,🌚,1.0,28.0,0.32
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),13.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,❤‍🔥,2.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🌚,2.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🍌,3.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🍾,73.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,👨‍💻,2.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🗿,15.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,😭,7.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🙈,6.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🤷‍♂,1.0,172.0,1.98
Инжиниринг Данных,2024-11-06 18:53:16,1158,8692,2025-01-08 16:01:12,🫡,48.0,172.0,1.98
Инжиниринг Данных,2024-11-06 21:45:31,1157,8595,2025-01-08 16:01:12,❤‍🔥,32.0,81.0,0.94
Инжиниринг Данных,2024-11-06 21:45:31,1157,8595,2025-01-08 16:01:12,👾,4.0,81.0,0.94
Инжиниринг Данных,2024-11-06 21:45:31,1157,8595,2025-01-08 16:01:12,💯,43.0,81.0,0.94
Инжиниринг Данных,2024-11-06 21:45:31,1157,8595,2025-01-08 16:01:12,🙈,2.0,81.0,0.94
Инжиниринг Данных,2024-11-08 01:52:43,1156,8965,2025-01-08 16:01:12,❤‍🔥,18.0,55.0,0.61
Инжиниринг Данных,2024-11-08 01:52:43,1156,8965,2025-01-08 16:01:12,🐳,3.0,55.0,0.61
Инжиниринг Данных,2024-11-08 01:52:43,1156,8965,2025-01-08 16:01:12,💯,1.0,55.0,0.61
Инжиниринг Данных,2024-11-08 01:52:43,1156,8965,2025-01-08 16:01:12,🦄,33.0,55.0,0.61
Инжиниринг Данных,2024-11-08 19:58:55,1155,7943,2025-01-08 16:01:12,❤‍🔥,8.0,9.0,0.11
Инжиниринг Данных,2024-11-08 19:58:55,1155,7943,2025-01-08 16:01:12,🙈,1.0,9.0,0.11
Инжиниринг Данных,2024-11-09 06:19:26,1154,8053,2025-01-08 16:01:12,❤‍🔥,1.0,18.0,0.22
Инжиниринг Данных,2024-11-09 06:19:26,1154,8053,2025-01-08 16:01:12,🍌,1.0,18.0,0.22
Инжиниринг Данных,2024-11-09 06:19:26,1154,8053,2025-01-08 16:01:12,🐳,6.0,18.0,0.22
Инжиниринг Данных,2024-11-09 06:19:26,1154,8053,2025-01-08 16:01:12,🗿,1.0,18.0,0.22
Инжиниринг Данных,2024-11-09 06:19:26,1154,8053,2025-01-08 16:01:12,🙈,4.0,18.0,0.22
Инжиниринг Данных,2024-11-09 06:19:26,1154,8053,2025-01-08 16:01:12,🫡,5.0,18.0,0.22
Инжиниринг Данных,2024-11-09 07:05:45,1153,9574,2025-01-08 16:01:12,⚡,12.0,54.0,0.56
Инжиниринг Данных,2024-11-09 07:05:45,1153,9574,2025-01-08 16:01:12,❤‍🔥,41.0,54.0,0.56
Инжиниринг Данных,2024-11-09 07:05:45,1153,9574,2025-01-08 16:01:12,🐳,1.0,54.0,0.56
Инжиниринг Данных,2024-11-10 09:17:14,1152,9635,2025-01-08 16:01:12,ReactionCustomEmoji(document_id=5850618877406350631),7.0,72.0,0.75
Инжиниринг Данных,2024-11-10 09:17:14,1152,9635,2025-01-08 16:01:12,⚡,12.0,72.0,0.75
